#{"t_start": 1708157199.058616, "env_id": "None"}
71.20201,122,13438.85215
36.076977,122,13438.85215
73.451775,122,13469.19763
72.80251,122,13514.528356
56.785606,122,13514.528356
20.428267,122,13514.528356
69.2313,122,13514.528356
52.365337,122,13514.528356
45.748,122,13545.462085
31.62179,122,13589.748709
36.788105,122,13589.748709
41.296013,122,13589.748709
29.044937,122,13589.748709
78.00602,122,13680.051716
78.00602,122,13680.051716
78.00602,122,13680.051716
78.00602,122,13680.051716
78.00602,122,13680.051716
78.00602,122,13680.051716
32.050667,122,13751.864815
57.375717,122,13751.864815
59.980034,122,13751.864815
67.38412,122,13751.864815
67.88403,122,13823.484134
34.857384,122,13823.484134
32.70185,122,13823.484134
52.879314,122,13823.484134
56.988987,122,13890.054786
55.62722,122,13890.054786
742.24164,481,13952.714171
1110.5015,481,13952.714171
57.86897,122,13961.669715
27.54349,122,13961.669715
89.281265,122,14048.475457
89.281265,122,14048.475457
89.281265,122,14048.475457
89.281265,122,14048.475457
89.281265,122,14048.475457
89.281265,122,14048.475457
19.165823,122,14125.764347
1.7621257,122,14125.764347
53.202755,122,14125.764347
45.521393,122,14125.764347
35.735756,122,14125.764347
46.13365,122,14125.764347
46.28859,122,14198.065556
54.795807,122,14198.065556
30.629843,122,14198.065556
48.18915,122,14198.065556
53.645966,122,14198.065556
33.40684,122,14198.065556
62.322605,122,14274.422942
72.93166,122,14274.422942
20.125832,122,14274.422942
47.280853,122,14274.422942
42.67845,122,14274.422942
56.863316,122,14274.422942
59.93723,122,14346.839972
43.658604,122,14346.839972
49.567303,122,14346.839972
69.78145,122,14346.839972
34.98984,122,14346.839972
34.23342,122,14346.839972
77.631546,122,14440.010774
77.631546,122,14440.010774
77.631546,122,14440.010774
77.631546,122,14440.010774
77.631546,122,14440.010774
77.631546,122,14440.010774
70.32913,122,14512.37505
11.963009,122,14512.37505
55.243076,122,14512.37505
24.871374,122,14512.37505
50.855648,122,14512.37505
42.782124,122,14512.37505
27.418652,122,14588.412871
63.489643,122,14588.412871
10.301855,122,14588.412871
24.076866,122,14588.412871
53.326385,122,14588.412871
55.275127,122,14588.412871
57.5991,122,14658.672239
45.044758,122,14658.672239
43.97981,122,14658.672239
20.519339,122,14727.594241
28.062922,122,14727.594241
27.789648,122,14727.594241
32.31307,122,14816.689025
32.31307,122,14816.689025
32.31307,122,14816.689025
32.31307,122,14816.689025
32.31307,122,14816.689025
32.31307,122,14816.689025
33.59448,122,14893.145282
40.43851,122,14893.145282
52.065655,122,14893.145282
18.2689,122,14893.145282
20.457153,122,14893.145282
40.5758,122,14964.111993
31.120108,122,14964.111993
37.927822,122,14964.111993
62.944065,122,14964.111993
36.504913,122,15036.609585
32.060623,122,15036.609585
42.367973,122,15036.609585
27.185223,122,15036.609585
1508.6991,481,15100.450795
36.874077,122,15110.797195
76.56493,122,15110.797195
69.21971,122,15110.797195
28.598064,122,15110.797195
89.99524,122,15202.032588
89.99524,122,15202.032588
89.99524,122,15202.032588
89.99524,122,15202.032588
89.99524,122,15202.032588
89.99524,122,15202.032588
11.916562,122,15277.484499
33.394653,122,15277.484499
40.92417,122,15277.484499
10.385715,122,15277.484499
6.0542526,122,15277.484499
36.088814,122,15277.484499
13.177168,122,15354.537471
15.305888,122,15354.537471
41.74206,122,15354.537471
70.96679,122,15354.537471
77.825195,122,15354.537471
72.83156,122,15354.537471
23.997946,122,15430.180241
72.98168,122,15430.180241
59.172543,122,15430.180241
51.988068,122,15430.180241
75.72853,122,15430.180241
60.586006,122,15430.180241
72.87727,122,15507.143224
0.12717345,122,15507.143224
25.605486,122,15507.143224
4.5197883,122,15507.143224
13.3278265,122,15507.143224
77.68491,122,15507.143224
90.891464,122,15599.467466
90.891464,122,15599.467466
90.891464,122,15599.467466
90.891464,122,15599.467466
90.891464,122,15599.467466
90.891464,122,15599.467466
73.9349,122,15673.409138
24.037884,122,15673.409138
36.783337,122,15673.409138
50.26641,122,15673.409138
74.79296,122,15742.297364
75.744774,122,15742.297364
-0.07536024,122,15742.297364
69.82289,122,15812.20033
-8.398365,122,15812.20033
61.50993,122,15812.20033
1007.52234,481,15876.193868
1254.9447,481,15876.193868
34.05661,122,15885.5823
25.228222,122,15885.5823
62.007793,122,15885.5823
87.71353,122,15976.260688
87.71353,122,15976.260688
87.71353,122,15976.260688
87.71353,122,15976.260688
87.71353,122,15976.260688
87.71353,122,15976.260688
11.8080225,122,16052.657179
62.39718,122,16052.657179
46.032284,122,16052.657179
78.16938,122,16052.657179
67.029106,122,16052.657179
49.862267,122,16052.657179
28.521502,122,16129.000891
3.9129593,122,16129.000891
43.571728,122,16129.000891
39.816086,122,16129.000891
18.72308,122,16129.000891
-10.356852,122,16129.000891
26.855251,122,16205.181279
25.142208,122,16205.182783
40.001987,122,16205.182783
54.643272,122,16205.182783
12.066813,122,16205.182783
57.33225,122,16205.182783
45.667225,122,16281.367745
42.715057,122,16281.367745
65.68453,122,16281.367745
31.902603,122,16281.367745
60.55469,122,16281.367745
71.07574,122,16281.367745
89.500946,122,16373.343429
89.500946,122,16373.343429
89.500946,122,16373.343429
89.500946,122,16373.343429
89.500946,122,16373.343429
89.500946,122,16373.343429
20.314398,122,16446.560661
57.60572,122,16446.560661
25.985659,122,16446.560661
26.021948,122,16446.560661
52.365402,122,16446.560661
48.277534,122,16518.504225
37.707047,122,16518.504225
42.89097,122,16518.505224
72.77717,122,16518.505224
0.28558493,122,16518.505224
37.166527,122,16591.057448
39.96074,122,16591.057448
61.719994,122,16591.057448
62.520035,122,16591.057448
42.976086,122,16591.057448
1297.5869,481,16654.23893
20.09259,122,16665.191553
-3.4721675,122,16665.191553
22.522135,122,16665.191553
39.97785,122,16665.191553
92.594,122,16754.493153
92.594,122,16754.493153
92.594,122,16754.493153
92.594,122,16754.493153
92.594,122,16754.493153
92.594,122,16754.493153
48.179752,122,16829.27114
50.9013,122,16829.27114
33.135582,122,16829.27114
60.38008,122,16829.27114
18.316004,122,16829.27114
55.151207,122,16829.27114
55.862408,122,16903.362168
27.700384,122,16903.362168
30.16335,122,16903.362168
52.324238,122,16903.362168
19.47147,122,16903.362168
33.94944,122,16903.362168
79.222046,122,16978.143034
66.81114,122,16978.143034
44.50376,122,16978.143034
49.28827,122,16978.143034
71.83087,122,16978.143034
39.667007,122,16978.143034
58.504337,122,17052.33244
37.013126,122,17052.33244
35.40853,122,17052.33244
40.061913,122,17052.33244
50.4482,122,17052.33244
35.238544,122,17052.33244
63.9008,122,17143.462551
63.9008,122,17143.462551
63.9008,122,17143.462551
63.9008,122,17143.462551
63.9008,122,17143.462551
63.9008,122,17143.462551
49.45182,122,17216.627629
51.720444,122,17216.627629
54.18798,122,17216.627629
53.177753,122,17216.627629
45.17622,122,17216.627629
55.606747,122,17288.569191
62.945522,122,17288.569191
48.157944,122,17288.569191
56.87156,122,17288.569191
58.933846,122,17288.569191
17.778786,122,17360.289874
30.942335,122,17360.289874
54.858383,122,17360.289874
59.276592,122,17360.289874
22.452394,122,17360.289874
1047.0168,481,17423.369044
27.7746,122,17436.615001
40.054092,122,17436.615001
32.910805,122,17436.615001
64.686325,122,17436.615001
62.351067,122,17436.615001
72.00969,122,17525.973795
72.00969,122,17525.973795
72.00969,122,17525.973795
72.00969,122,17525.973795
72.00969,122,17525.973795
72.00969,122,17525.973795
28.496563,122,17600.230602
55.923477,122,17600.230602
43.798027,122,17600.230602
44.56891,122,17600.230602
20.704197,122,17600.230602
55.087135,122,17669.71491
15.7206745,122,17669.71491
40.71764,122,17669.71491
59.97244,122,17736.606188
54.374237,122,17736.606188
-30.784578,468,17791.351306
52.522476,122,17804.887102
78.74636,122,17893.735071
78.74636,122,17893.735071
78.74636,122,17893.735071
78.74636,122,17893.735071
78.74636,122,17893.735071
78.74636,122,17893.735071
9.542359,122,17967.701443
30.627287,122,17967.701443
23.64494,122,17967.701443
62.584522,122,17967.701443
58.113853,122,17967.701443
36.681778,122,18038.002618
64.47235,122,18038.002618
49.56262,122,18038.002618
36.820362,122,18038.002618
48.665756,122,18107.935623
63.87844,122,18107.935623
58.03464,122,18107.935623
50.918007,122,18107.935623
945.58655,481,18170.45922
53.163345,122,18181.483409
63.704765,122,18181.483409
0.99973637,122,18181.483409
54.463337,122,18181.483409
77.07976,122,18270.419248
77.07976,122,18270.419248
77.07976,122,18270.419248
77.07976,122,18270.419248
77.07976,122,18270.419248
77.07976,122,18270.419248
57.0157,122,18343.124173
49.378994,122,18343.124173
59.741436,122,18343.124173
12.180101,122,18343.124173
49.37654,122,18411.977251
56.396614,122,18411.977251
38.13313,122,18411.977251
59.094727,122,18411.977251
47.663364,122,18481.859015
53.137905,122,18481.859015
53.56619,122,18481.859015
64.644424,122,18481.859015
9.581679,406,18507.312932
2542.236,481,18547.868426
30.41546,122,18557.766773
65.83798,122,18557.766773
52.05429,122,18557.766773
77.92857,122,18645.858854
77.92857,122,18645.858854
77.92857,122,18645.858854
77.92857,122,18645.858854
77.92857,122,18645.858854
77.92857,122,18645.858854
59.002758,122,18719.643912
47.26898,122,18719.644912
55.020317,122,18719.644912
51.696163,122,18719.644912
56.99987,122,18719.644912
47.165916,122,18719.644912
60.203484,122,18788.748303
58.765568,122,18788.748303
31.11306,122,18853.050549
29.876783,122,18853.050549
48.776707,122,18918.920851
57.486286,122,18918.920851
78.20726,122,19005.894703
78.20726,122,19005.894703
78.20726,122,19005.894703
78.20726,122,19005.894703
78.20726,122,19005.894703
78.20726,122,19005.894703
59.036324,122,19080.110738
58.93427,122,19080.110738
42.353397,122,19080.110738
28.137596,122,19080.110738
63.025852,122,19080.110738
56.420033,122,19148.509491
48.549606,122,19148.509491
53.807194,122,19148.509491
39.643238,122,19215.232061
60.109932,122,19215.232061
1566.8644,481,19276.176773
41.176132,122,19284.274325
53.04023,122,19284.274325
79.28257,122,19373.304806
79.28257,122,19373.304806
79.28257,122,19373.304806
79.28257,122,19373.304806
79.28257,122,19373.305806
79.28257,122,19373.305806
57.775085,122,19446.693711
57.884796,122,19446.69471
59.84076,122,19446.69471
59.794243,122,19446.69471
67.53733,122,19446.69471
60.492226,122,19517.236731
45.437687,122,19517.236731
55.9643,122,19517.236731
62.655636,122,19517.236731
51.653763,122,19583.123781
1388.6892,481,19644.255461
56.980244,122,19651.396393
80.27641,122,19740.561073
80.27641,122,19740.561073
80.27641,122,19740.561073
80.27641,122,19740.561073
80.27641,122,19740.561073
80.27641,122,19740.561073
44.61461,122,19815.262008
49.311832,122,19815.262008
54.382893,122,19815.262008
65.42655,122,19815.262008
59.498405,122,19815.262008
67.09373,122,19884.072143
54.236847,122,19884.072143
59.73517,122,19884.072143
55.24818,122,19952.004214
60.409588,122,19952.004214
54.3072,122,19952.004214
723.43097,481,20013.775002
64.702484,122,20023.039761
67.65126,122,20023.039761
65.73892,122,20023.039761
71.602135,122,20110.623455
71.602135,122,20110.623455
71.602135,122,20110.623455
71.602135,122,20110.623455
71.602135,122,20110.623455
71.602135,122,20110.623455
51.958687,122,20182.058323
57.708607,122,20182.058323
65.07245,122,20182.058323
55.814106,122,20182.058323
51.749798,122,20252.396951
51.35408,122,20252.396951
55.5669,122,20252.396951
33.360504,122,20252.396951
44.36275,122,20321.688824
54.79972,122,20321.688824
-0.44800285,122,20321.688824
58.65038,122,20321.688824
22.078428,459,20373.009549
1994.4266,481,20387.59447
34.966293,122,20399.266025
60.40516,122,20399.266025
62.58221,122,20399.266025
62.697186,122,20399.266025
77.40384,122,20487.203345
77.40384,122,20487.203345
77.40384,122,20487.203345
77.40384,122,20487.203345
77.40384,122,20487.203345
77.40384,122,20487.203345
40.34104,122,20563.537857
48.003963,122,20563.537857
51.913544,122,20563.537857
58.321396,122,20563.537857
58.287243,122,20563.537857
66.64085,122,20563.537857
61.741714,122,20636.71348
60.35715,122,20636.71348
56.34154,122,20636.71348
61.507378,122,20636.71348
60.826904,122,20636.71348
63.48175,122,20636.71348
60.33071,122,20710.869309
37.20142,122,20710.869309
34.248703,122,20710.869309
58.767338,122,20710.869309
25.072746,122,20710.869309
63.084846,122,20781.736701
39.66129,122,20781.736701
64.786674,122,20781.736701
59.283737,122,20781.736701
47.295227,122,20781.736701
73.83109,122,20872.027908
73.83109,122,20872.027908
73.83109,122,20872.027908
73.83109,122,20872.027908
73.83109,122,20872.027908
73.83109,122,20872.027908
55.422302,122,20945.817675
55.097847,122,20945.817675
50.476295,122,20945.817675
62.79857,122,20945.817675
47.626923,122,20945.817675
55.339973,122,20945.817675
61.977684,122,21018.924289
42.211464,122,21018.924289
42.641457,122,21018.924289
53.071907,122,21018.924289
51.63253,122,21018.924289
38.384136,122,21091.016376
57.853863,122,21091.016376
22.977072,122,21091.016376
49.781197,122,21091.016376
34.83755,122,21091.016376
64.29559,122,21162.872108
51.37639,122,21162.872108
17.841244,122,21162.872108
62.759434,122,21162.872108
65.62464,122,21162.872108
80.7322,122,21252.817183
80.7322,122,21252.817183
80.7322,122,21252.817183
80.7322,122,21252.817183
80.7322,122,21252.817183
80.7322,122,21252.817183
61.287132,122,21325.94906
57.91879,122,21325.94906
65.59161,122,21325.94906
66.11214,122,21325.950059
66.45648,122,21325.950059
48.495155,122,21397.583715
48.07108,122,21397.583715
25.771776,122,21397.583715
41.092854,122,21397.583715
51.845966,122,21397.583715
58.70844,122,21470.036219
51.922577,122,21470.036219
40.17025,122,21470.036219
45.675865,122,21470.036219
42.649975,122,21470.036219
1235.5764,481,21533.95673
57.313457,122,21546.48191
45.10558,122,21546.48191
53.61934,122,21546.48191
12.871612,122,21546.48191
37.82939,122,21546.48191
69.76659,122,21630.782017
69.76659,122,21630.782522
69.76659,122,21630.782522
69.76659,122,21630.782522
69.76659,122,21630.782522
69.76659,122,21630.782522
53.617485,122,21691.871941
35.42757,122,21691.871941
26.033905,122,21691.871941
65.43725,122,21691.871941
-4.619909,122,21691.871941
40.635063,122,21691.871941
52.926014,122,21762.884754
57.60816,122,21762.884754
52.31899,122,21762.885257
46.601208,122,21762.885257
16.978777,122,21762.885257
61.979885,122,21834.132593
57.11362,122,21834.132593
24.598873,122,21834.132593
39.57413,122,21834.132593
53.080254,122,21834.132593
61.97007,122,21905.33034
64.19598,122,21905.33034
57.230026,122,21905.33034
38.92344,122,21905.33034
49.578533,122,21905.33034
64.66471,122,21994.752674
64.66471,122,21994.752674
64.66471,122,21994.752674
64.66471,122,21994.752674
64.66471,122,21994.752674
64.66471,122,21994.752674
51.883522,122,22068.819644
42.324802,122,22068.819644
43.03194,122,22068.819644
41.250877,122,22068.819644
51.917725,122,22068.819644
41.317074,122,22068.819644
48.094425,122,22142.49623
19.30735,122,22142.49623
57.9249,122,22142.49623
38.724297,122,22142.49623
27.836697,122,22142.49623
35.74413,122,22142.49623
33.54162,122,22215.939677
48.30015,122,22215.939677
30.353848,122,22215.939677
37.430008,122,22215.939677
32.388462,122,22215.940676
17.693785,122,22215.940676
21.613516,122,22289.772113
51.349426,122,22289.772113
47.49522,122,22289.772113
51.334843,122,22289.772113
26.668053,122,22289.772113
31.751091,122,22289.772113
58.260105,122,22379.917799
58.260105,122,22379.917799
58.260105,122,22379.917799
58.260105,122,22379.917799
58.260105,122,22379.917799
58.260105,122,22379.917799
49.321884,122,22453.773521
20.575432,122,22453.773521
23.477673,122,22453.773521
46.371536,122,22453.773521
30.94041,122,22453.773521
52.640827,122,22453.773521
48.35984,122,22526.38553
40.706387,122,22526.38553
60.8126,122,22526.38553
48.894794,122,22526.38553
52.883667,122,22526.38553
31.70141,122,22526.38553
38.351917,122,22601.371775
60.06159,122,22601.371775
37.087444,122,22601.371775
46.971317,122,22601.371775
42.455006,122,22601.371775
35.513657,122,22601.371775
12.328343,122,22674.745617
43.608788,122,22674.745617
25.540508,122,22674.745617
54.005135,122,22674.745617
37.40054,122,22674.745617
41.55978,122,22674.745617
69.34788,122,22765.048458
69.34788,122,22765.048458
69.34788,122,22765.048458
69.34788,122,22765.048458
69.34788,122,22765.048458
69.34788,122,22765.048458
58.074593,122,22836.841319
22.047218,122,22836.841319
63.90152,122,22836.841319
30.606737,122,22836.841319
49.13341,122,22906.104615
37.08263,122,22906.104615
54.36507,122,22906.104615
11.368392,122,22906.104615
50.21132,122,22968.251832
52.621773,122,22968.251832
42.768185,122,22968.251832
45.55031,122,22968.251832
89.89302,449,23000.073899
1484.4309,481,23014.362133
38.963657,122,23023.229572
57.312294,122,23023.229572
10.959964,122,23023.229572
39.008514,122,23023.229572
80.22588,122,23106.413468
80.22588,122,23106.413468
80.22588,122,23106.413468
80.22588,122,23106.413468
80.22588,122,23106.413468
80.22588,122,23106.413468
61.7502,122,23183.635081
58.15686,122,23183.635081
39.94858,122,23183.635081
48.317924,122,23183.635081
27.062073,122,23183.635081
54.903748,122,23183.635081
41.034958,122,23258.405818
51.853836,122,23258.405818
50.487926,122,23258.405818
55.09793,122,23258.405818
49.02975,122,23258.405818
64.83492,122,23258.405818
54.831493,122,23332.542194
45.81972,122,23332.543193
25.225498,122,23332.543193
46.98824,122,23332.543193
56.237846,122,23332.543193
63.027946,122,23405.955719
38.25325,122,23405.955719
57.02686,122,23405.955719
43.379856,122,23405.955719
54.78852,122,23405.955719
78.52404,122,23497.657331
78.52404,122,23497.657331
78.52404,122,23497.657331
78.52404,122,23497.657331
78.52404,122,23497.657331
78.52404,122,23497.657331
56.02001,122,23572.20951
49.04422,122,23572.20951
53.434963,122,23572.20951
42.55625,122,23572.20951
43.522396,122,23572.20951
60.430424,122,23644.035087
60.252125,122,23644.035087
64.161896,122,23644.035087
64.17371,122,23644.035087
23.22369,122,23715.958735
59.323982,122,23715.958735
60.43365,122,23715.958735
40.00827,122,23715.958735
17.555204,427,23752.087975
59.510963,122,23790.480827
53.819458,122,23790.480827
53.497414,122,23790.480827
60.41574,122,23790.480827
80.91499,122,23882.351461
80.91499,122,23882.351461
80.91499,122,23882.351461
80.91499,122,23882.351461
80.91499,122,23882.351461
80.91499,122,23882.351461
56.653248,122,23957.901574
54.3782,122,23957.901574
50.48243,122,23957.901574
48.036285,122,23957.901574
53.064926,122,23957.901574
54.58526,122,23957.901574
57.338093,122,24035.001059
59.12752,122,24035.001059
67.74926,122,24035.001059
53.04043,122,24035.001059
42.538616,122,24035.001059
20.835981,122,24035.001059
56.59079,122,24110.576244
49.510246,122,24110.576244
61.852497,122,24110.576244
55.172314,122,24110.576244
54.580547,122,24110.576244
63.980053,122,24110.576244
52.6359,122,24187.284196
39.77807,122,24187.284196
39.257698,122,24187.284196
55.634907,122,24187.284196
38.881073,122,24187.284196
61.589455,122,24187.284196
72.978355,122,24278.207895
72.978355,122,24278.207895
72.978355,122,24278.207895
72.978355,122,24278.207895
72.978355,122,24278.207895
72.978355,122,24278.207895
52.817654,122,24354.167134
62.630684,122,24354.167134
50.823967,122,24354.167134
35.325397,122,24354.167134
49.41732,122,24354.167134
64.95326,122,24354.167134
65.75639,122,24426.598197
20.800774,122,24426.598197
52.76203,122,24426.598197
65.75414,122,24426.598197
56.227814,122,24496.941346
36.492165,122,24496.941346
37.58722,122,24496.941346
31.640879,122,24496.941346
30.340471,122,24566.9934
54.526024,122,24566.9934
53.061676,122,24566.9934
54.649113,122,24566.9934
75.789635,122,24657.049468
75.789635,122,24657.049468
75.789635,122,24657.049468
75.789635,122,24657.049468
75.789635,122,24657.049468
75.789635,122,24657.049468
63.609272,122,24732.866915
47.13652,122,24732.866915
59.663803,122,24732.866915
64.680786,122,24732.866915
60.951134,122,24732.866915
61.369186,122,24732.866915
64.93265,122,24805.867291
58.58693,122,24805.867291
56.074593,122,24805.867291
61.512527,122,24805.867291
40.82052,122,24805.867291
60.609085,122,24877.905196
53.298325,122,24877.905196
42.26659,122,24877.905196
53.495716,122,24877.905196
21.838545,122,24947.140564
38.967026,122,24947.140564
62.288837,122,24947.140564
58.268044,122,24947.140564
80.09794,122,25039.646324
80.09794,122,25039.646324
80.09794,122,25039.646324
80.09794,122,25039.646324
80.09794,122,25039.646324
80.09794,122,25039.646324
9.164134,122,25115.798489
68.10088,122,25115.798489
53.83252,122,25115.798489
58.701473,122,25115.798489
59.774822,122,25115.798489
59.071693,122,25115.798489
57.367016,122,25191.900315
62.3032,122,25191.900315
57.74713,122,25191.900315
46.64901,122,25191.900315
45.848392,122,25191.900315
53.35864,122,25191.900315
66.56722,122,25265.696126
52.88217,122,25265.696126
66.92153,122,25265.696126
61.257023,122,25265.696126
65.36397,122,25265.696126
55.152676,122,25339.201272
54.665577,122,25339.201272
55.26785,122,25339.201272
32.890457,122,25339.201272
60.75806,122,25339.201272
82.49429,122,25429.424631
82.49429,122,25429.424631
82.49429,122,25429.424631
82.49429,122,25429.424631
82.49429,122,25429.424631
82.49429,122,25429.424631
60.52663,122,25505.578104
60.814724,122,25505.578104
55.720318,122,25505.578104
52.318607,122,25505.578104
59.3797,122,25505.578104
54.17987,122,25505.578104
42.47975,122,25580.542969
53.847675,122,25580.542969
58.83503,122,25580.542969
28.19427,122,25580.542969
53.142063,122,25580.542969
54.56487,122,25580.542969
59.853897,122,25656.832608
61.12877,122,25656.832608
54.42758,122,25656.832608
54.408924,122,25656.832608
63.81487,122,25656.832608
26.719269,122,25656.832608
54.49507,122,25731.511192
51.450256,122,25731.511192
58.232235,122,25731.511192
57.029835,122,25731.511192
58.634163,122,25731.511192
62.473118,122,25731.511192
73.85773,122,25825.066459
73.85773,122,25825.066459
73.85773,122,25825.066459
73.85773,122,25825.066459
73.85773,122,25825.066459
73.85773,122,25825.066459
45.359222,122,25896.761708
34.74769,122,25896.761708
43.405804,122,25896.761708
41.166843,122,25896.761708
39.84498,122,25966.077362
62.003937,122,25966.077362
59.43869,122,25966.077362
54.752636,122,26034.052523
50.79653,122,26034.052523
53.29212,122,26034.052523
1937.4563,481,26098.194538
1493.41,481,26098.194538
45.86251,122,26108.900261
44.13454,122,26108.900261
57.305565,122,26108.900261
77.31942,122,26197.7886
77.31942,122,26197.7886
77.31942,122,26197.7886
77.31942,122,26197.7886
77.31942,122,26197.7886
77.31942,122,26197.7886
42.947296,122,26274.703155
58.237682,122,26274.703155
57.022877,122,26274.703155
58.59557,122,26274.703155
66.82425,122,26274.703155
61.748238,122,26274.703155
62.88466,122,26348.641802
64.01554,122,26348.641802
57.718464,122,26348.641802
58.642284,122,26348.641802
64.31193,122,26348.641802
59.14918,122,26348.641802
57.36958,122,26425.508128
34.641804,122,26425.508128
41.627277,122,26425.508128
52.911736,122,26425.508128
63.43004,122,26425.508128
58.55314,122,26425.508128
58.99862,122,26499.625137
60.43164,122,26499.625137
59.68033,122,26499.625137
54.537766,122,26499.625137
54.94978,122,26499.625137
57.966858,122,26499.625137
62.699894,122,26593.389354
62.699894,122,26593.389354
62.699894,122,26593.389354
62.699894,122,26593.389354
62.699894,122,26593.389354
62.699894,122,26593.389354
56.41885,122,26667.559943
56.087772,122,26667.559943
55.17503,122,26667.559943
50.371685,122,26667.559943
61.61019,122,26667.559943
11.177962,122,26667.559943
63.707718,122,26742.409197
61.051483,122,26742.409197
61.00137,122,26742.409197
64.28717,122,26742.409197
59.992706,122,26742.409197
64.67347,122,26814.551566
63.168392,122,26814.551566
56.169365,122,26814.551566
49.973602,122,26814.551566
33.992855,122,26814.551566
52.916756,122,26887.81619
59.577248,122,26887.81619
47.98675,122,26887.81619
52.975918,122,26887.81619
79.269554,122,26977.070781
79.269554,122,26977.071782
79.269554,122,26977.071782
79.269554,122,26977.071782
79.269554,122,26977.071782
79.269554,122,26977.071782
32.938766,122,27052.664277
32.67924,122,27052.664277
