#{"t_start": 1708157199.058616, "env_id": "None"}
54.387917,122,27052.664277
64.22318,122,27052.664277
60.474525,122,27052.664277
53.11776,122,27124.798263
58.781998,122,27124.799275
58.83319,122,27124.799275
55.398445,122,27124.799275
31.484858,122,27124.799275
51.38044,122,27197.204543
48.87693,122,27197.204543
54.668625,122,27197.204543
50.10795,122,27197.204543
2036.8584,481,27259.934852
38.29611,122,27270.35248
43.70269,122,27270.35248
54.327072,122,27270.35248
37.077,122,27270.35248
78.54699,122,27361.064059
78.54699,122,27361.064059
78.54699,122,27361.064059
78.54699,122,27361.064059
78.54699,122,27361.064059
78.54699,122,27361.064059
59.50202,122,27435.531899
60.75287,122,27435.531899
63.11134,122,27435.531899
58.273872,122,27435.531899
61.480453,122,27435.531899
51.698814,122,27435.531899
56.75546,122,27510.050057
64.38969,122,27510.050057
64.150955,122,27510.050057
57.02888,122,27510.050057
50.03039,122,27510.050057
63.45573,122,27510.050057
61.0817,122,27584.349672
63.300014,122,27584.349672
28.064526,122,27584.349672
50.435337,122,27584.349672
46.02986,122,27584.349672
48.983215,122,27584.349672
62.02551,122,27658.97947
4.6101546,122,27658.97947
46.635387,122,27658.97947
56.67784,122,27658.97947
57.70773,122,27658.97947
47.314484,122,27658.97947
72.06861,122,27750.345138
72.06861,122,27750.345138
72.06861,122,27750.345138
72.06861,122,27750.346143
72.06861,122,27750.346143
72.06861,122,27750.346143
58.558197,122,27824.514829
62.107613,122,27824.515834
59.23316,122,27824.515834
53.36504,122,27824.515834
54.204983,122,27824.515834
58.5489,122,27897.214266
47.355453,122,27897.215262
59.64102,122,27897.215262
58.516075,122,27897.215262
62.18561,122,27897.215262
57.58633,122,27969.956846
52.051205,122,27969.956846
63.36066,122,27969.956846
55.723663,122,27969.956846
54.070633,122,27969.956846
904.4795,481,28032.980871
55.017742,122,28045.002577
57.277245,122,28045.002577
47.893112,122,28045.002577
54.22229,122,28045.002577
55.385136,122,28045.002577
76.94791,122,28134.517634
76.94791,122,28134.517634
76.94791,122,28134.517634
76.94791,122,28134.517634
76.94791,122,28134.517634
76.94791,122,28134.517634
56.025726,122,28207.625585
55.953587,122,28207.625585
53.60928,122,28207.625585
48.435738,122,28207.625585
50.763687,122,28207.625585
40.84408,122,28280.119645
58.091988,122,28280.119645
26.31941,122,28280.119645
57.879936,122,28280.119645
27.746822,122,28280.119645
55.597126,122,28352.031543
43.4999,122,28352.031543
33.510975,122,28352.031543
36.16461,122,28352.031543
59.649475,122,28352.031543
-60.98021,437,28393.964415
65.120514,122,28428.780527
47.108463,122,28428.780527
45.468433,122,28428.780527
54.176575,122,28428.780527
53.871063,122,28428.780527
75.088585,122,28518.630935
75.088585,122,28518.630935
75.088585,122,28518.630935
75.088585,122,28518.630935
75.088585,122,28518.630935
75.088585,122,28518.630935
57.630386,122,28593.818419
48.316597,122,28593.818419
59.258858,122,28593.818419
62.402363,122,28593.818419
51.573586,122,28593.818419
53.98235,122,28593.818419
61.20744,122,28667.609627
58.06239,122,28667.609627
54.77128,122,28667.609627
53.86965,122,28667.609627
48.48868,122,28667.609627
55.899868,122,28667.609627
35.37502,122,28740.265484
47.784935,122,28740.265484
50.267128,122,28740.265484
65.270905,122,28740.265484
60.458035,122,28809.582126
53.58413,122,28809.582126
53.037876,122,28809.582126
53.702927,122,28809.582126
74.92464,122,28900.343395
74.92464,122,28900.343395
74.92464,122,28900.343395
74.92464,122,28900.343395
74.92464,122,28900.343395
74.92464,122,28900.343395
66.14002,122,28975.95169
57.628082,122,28975.95169
61.12669,122,28975.95169
51.631668,122,28975.95169
51.374462,122,28975.95169
67.7315,122,28975.95169
57.98015,122,29051.483917
56.022526,122,29051.483917
52.16892,122,29051.483917
52.393414,122,29051.483917
52.986977,122,29051.483917
55.476173,122,29051.483917
54.537014,122,29126.949425
51.96629,122,29126.949425
53.204067,122,29126.949425
50.47986,122,29126.949425
51.892933,122,29126.949425
58.81385,122,29126.949425
60.11965,122,29200.714181
53.945297,122,29200.714181
58.23855,122,29200.714181
47.977604,122,29200.714181
48.880344,122,29200.714181
71.52289,122,29290.956653
71.52289,122,29290.956653
71.52289,122,29290.956653
71.52289,122,29290.956653
71.52289,122,29290.956653
71.52289,122,29290.956653
57.69203,122,29363.687982
59.23827,122,29363.687982
44.139114,122,29363.687982
56.389324,122,29363.687982
61.611897,122,29363.687982
56.15203,122,29434.670805
59.678562,122,29434.670805
48.225517,122,29434.670805
61.11846,122,29434.670805
61.86869,122,29504.856961
47.195896,122,29504.856961
52.683327,122,29504.856961
58.825962,122,29504.856961
2130.7698,481,29567.230815
54.289433,122,29578.764535
54.094196,122,29578.764535
64.46872,122,29578.764535
51.426743,122,29578.764535
74.39265,122,29668.308211
74.39265,122,29668.308211
74.39265,122,29668.308211
74.39265,122,29668.308211
74.39265,122,29668.308211
74.39265,122,29668.308211
57.85234,122,29744.01334
45.566124,122,29744.01334
49.81733,122,29744.01334
47.824097,122,29744.01334
53.09269,122,29744.01334
50.013557,122,29744.01334
53.37173,122,29816.6968
58.595287,122,29816.6968
48.204445,122,29816.6968
59.87411,122,29816.6968
55.616463,122,29816.6968
57.311367,122,29889.651932
53.816166,122,29889.651932
49.323147,122,29889.651932
53.46028,122,29889.651932
52.190483,122,29959.091012
46.871292,122,29959.091012
49.59764,122,29959.091012
57.50665,122,29959.091012
73.62665,122,30051.033231
73.62665,122,30051.034233
73.62665,122,30051.034233
73.62665,122,30051.034233
73.62665,122,30051.034233
73.62665,122,30051.034233
58.82042,122,30126.097072
53.087894,122,30126.097072
49.948833,122,30126.097072
37.502163,122,30126.097072
51.66455,122,30126.097072
50.506832,122,30126.097072
56.79872,122,30202.417392
56.75362,122,30202.417392
45.23033,122,30202.417392
48.01441,122,30202.417392
45.5503,122,30202.417392
50.671825,122,30202.417392
51.360016,122,30276.077873
56.239483,122,30276.077873
-2.323938,122,30276.077873
5.9754066,122,30276.077873
60.15829,122,30276.077873
63.60871,122,30276.077873
49.69496,122,30351.991663
55.69516,122,30351.991663
56.568436,122,30351.991663
58.95518,122,30351.991663
61.52534,122,30351.991663
50.57143,122,30351.991663
77.73306,122,30442.859505
77.73306,122,30442.859505
77.73306,122,30442.859505
77.73306,122,30442.859505
77.73306,122,30442.859505
77.73306,122,30442.859505
49.356785,122,30517.146457
58.48423,122,30517.146457
51.251835,122,30517.146457
57.134125,122,30517.146457
59.773876,122,30517.146457
54.71912,122,30589.233273
30.385464,122,30589.233273
57.009,122,30589.233273
53.642544,122,30589.233273
50.346657,122,30589.233273
55.575592,122,30662.179907
44.05394,122,30662.179907
44.259357,122,30662.179907
47.145966,122,30662.179907
53.45936,122,30662.179907
639.0975,481,30726.518233
49.17201,122,30738.473215
57.58327,122,30738.473215
57.15918,122,30738.473215
53.249138,122,30738.473215
48.87528,122,30738.473215
76.77691,122,30829.300311
76.77691,122,30829.300311
76.77691,122,30829.300311
76.77691,122,30829.300311
76.77691,122,30829.300311
76.77691,122,30829.300311
58.88471,122,30904.865398
51.35867,122,30904.865398
49.00758,122,30904.865398
56.495567,122,30904.865398
54.41423,122,30904.865398
57.63128,122,30904.865398
56.29222,122,30980.388487
59.757515,122,30980.388487
66.26824,122,30980.388487
56.689404,122,30980.388487
54.60411,122,30980.388487
54.892296,122,30980.388487
24.762165,122,31055.47689
56.644855,122,31055.47689
61.33416,122,31055.47689
58.438847,122,31055.47689
55.640995,122,31055.47689
42.404537,122,31055.47689
55.774952,122,31129.391285
53.301193,122,31129.391285
44.56209,122,31129.391285
54.878677,122,31129.391285
54.227085,122,31129.391285
75.30575,122,31220.505441
75.30575,122,31220.505441
75.30575,122,31220.505441
75.30575,122,31220.505441
75.30575,122,31220.505441
75.30575,122,31220.505441
52.366154,122,31296.155678
64.04014,122,31296.155678
56.85171,122,31296.155678
63.752323,122,31296.155678
59.876247,122,31296.155678
45.998486,122,31296.155678
61.20355,122,31367.2242
54.015327,122,31367.2242
53.459213,122,31367.2242
62.244198,122,31435.810545
63.64936,122,31435.810545
52.59046,122,31435.810545
54.123447,122,31503.766571
-46.169216,122,31503.766571
55.85923,122,31503.766571
82.81625,122,31593.185605
82.81625,122,31593.185605
82.81625,122,31593.185605
82.81625,122,31593.185605
82.81625,122,31593.185605
82.81625,122,31593.185605
51.88184,122,31667.261718
-28.018137,122,31667.261718
60.550346,122,31667.261718
51.850777,122,31667.261718
43.795444,122,31667.261718
60.65153,122,31738.713708
47.11546,122,31738.713708
56.807285,122,31738.713708
54.672615,122,31738.713708
47.872032,122,31809.52332
64.88153,122,31809.52332
57.939117,122,31809.52332
57.70751,122,31809.52332
1287.6382,481,31872.49241
64.37429,122,31883.562163
56.91924,122,31883.562163
37.765186,122,31883.562163
40.30543,122,31883.562163
82.059166,122,31973.35182
82.059166,122,31973.35182
82.059166,122,31973.35182
82.059166,122,31973.35182
82.059166,122,31973.35182
82.059166,122,31973.35182
45.89155,122,32047.154087
54.945686,122,32047.154087
52.17732,122,32047.154087
55.632797,122,32047.154087
55.082954,122,32047.154087
47.581444,122,32120.413018
48.4735,122,32120.413018
63.932076,122,32120.413018
60.305847,122,32120.413018
33.810078,122,32120.413018
55.54734,122,32194.156707
61.284412,122,32194.156707
53.18548,122,32194.156707
61.340733,122,32194.156707
44.53283,122,32194.156707
948.5319,481,32258.377113
59.533573,122,32270.577275
44.202526,122,32270.577275
46.05727,122,32270.577275
46.40457,122,32270.577275
77.06583,122,32360.518656
77.06583,122,32360.518656
77.06583,122,32360.518656
77.06583,122,32360.518656
77.06583,122,32360.518656
77.06583,122,32360.518656
41.834064,122,32435.908154
45.336502,122,32435.908154
68.39144,122,32435.908154
51.784256,122,32435.908154
57.36868,122,32435.908154
57.84632,122,32435.908154
53.12184,122,32510.597828
21.455685,122,32510.597828
43.642757,122,32510.597828
59.92423,122,32510.597828
-27.149107,122,32510.597828
58.405758,122,32583.380119
53.804382,122,32583.380119
46.33663,122,32583.380119
66.31974,122,32583.380119
63.30534,122,32583.380119
22.272982,122,32657.205306
58.67472,122,32657.205306
33.001026,122,32657.205306
62.071835,122,32657.205306
65.63212,122,32657.205306
77.84541,122,32748.396265
77.84541,122,32748.396265
77.84541,122,32748.396265
77.84541,122,32748.396265
77.84541,122,32748.396265
77.84541,122,32748.396265
60.36692,122,32823.003389
53.907246,122,32823.003389
47.813816,122,32823.003389
42.35488,122,32823.003389
55.75719,122,32823.003389
43.838726,122,32894.760904
60.046837,122,32894.760904
60.02898,122,32894.760904
44.905136,122,32894.760904
60.02163,122,32894.760904
61.676723,122,32967.043929
40.454613,122,32967.043929
57.408833,122,32967.043929
35.30287,122,32967.043929
26.822544,122,32967.043929
1167.429,481,33030.642089
44.59885,122,33043.377875
55.127743,122,33043.377875
51.94249,122,33043.377875
56.575054,122,33043.377875
44.275707,122,33043.377875
62.460075,122,33134.124302
62.460075,122,33134.124302
62.460075,122,33134.124302
62.460075,122,33134.124302
62.460075,122,33134.124302
62.460075,122,33134.124302
57.151047,122,33209.603358
39.959145,122,33209.603358
38.532494,122,33209.603358
54.994156,122,33209.603358
53.755054,122,33209.603358
54.773453,122,33209.603358
45.66649,122,33283.780265
49.73738,122,33283.780265
54.193783,122,33283.780265
49.030884,122,33283.780265
51.23562,122,33283.780265
44.084232,122,33356.214983
58.359406,122,33356.214983
47.728424,122,33356.214983
30.758165,122,33356.214983
58.675102,122,33356.214983
45.89842,122,33429.154036
49.08429,122,33429.154036
59.1465,122,33429.154036
41.615993,122,33429.154036
45.449203,122,33429.154036
67.73525,122,33520.798029
67.73525,122,33520.798029
67.73525,122,33520.798029
67.73525,122,33520.798029
67.73525,122,33520.798029
67.73525,122,33520.798029
17.078577,122,33596.764947
64.30346,122,33596.764947
58.474422,122,33596.764947
48.882996,122,33596.764947
57.161213,122,33596.765948
61.022697,122,33669.298491
39.691463,122,33669.298491
44.616867,122,33669.298491
54.355804,122,33669.298491
67.67094,122,33669.298491
55.817116,122,33743.248978
46.232018,122,33743.248978
47.03251,122,33743.248978
59.956158,122,33743.248978
32.612278,122,33743.248978
1531.6694,481,33807.451644
47.987362,122,33819.455806
43.6163,122,33819.455806
33.40389,122,33819.455806
39.85469,122,33819.455806
44.25067,122,33819.455806
77.75713,122,33910.444451
77.75713,122,33910.444451
77.75713,122,33910.444451
77.75713,122,33910.444451
77.75713,122,33910.444451
77.75713,122,33910.444451
34.378147,122,33985.503623
30.662294,122,33985.503623
43.60164,122,33985.503623
44.507774,122,33985.503623
54.556614,122,33985.503623
53.919952,122,33985.503623
53.63602,122,34062.386801
64.5724,122,34062.386801
56.48441,122,34062.386801
46.7505,122,34062.386801
62.833122,122,34062.386801
44.330517,122,34062.386801
55.773464,122,34137.011855
5.669758,122,34137.011855
48.02539,122,34137.011855
44.2767,122,34137.011855
34.053673,122,34137.011855
50.451313,122,34137.011855
61.88742,122,34212.735056
43.129333,122,34212.735056
62.572086,122,34212.735056
26.348146,122,34212.735056
33.344986,122,34212.735056
56.905884,122,34212.735056
71.7581,122,34303.16587
71.7581,122,34303.16587
71.7581,122,34303.16587
71.7581,122,34303.16587
71.7581,122,34303.16587
71.7581,122,34303.16587
52.942772,122,34378.885837
48.766277,122,34378.885837
51.761868,122,34378.885837
42.326035,122,34378.885837
53.41963,122,34378.885837
35.837944,122,34378.885837
37.75931,122,34453.778364
47.622498,122,34453.779363
51.120377,122,34453.779363
53.010193,122,34453.779363
52.354485,122,34453.779363
26.122286,122,34453.779363
47.240376,122,34530.059869
43.833725,122,34530.059869
57.399536,122,34530.060869
62.896038,122,34530.060869
54.357433,122,34530.060869
47.43706,122,34530.060869
45.18844,122,34604.07002
59.605743,122,34604.07002
43.71289,122,34604.07002
-16.256773,122,34604.07002
58.2476,122,34604.07002
58.578495,122,34604.07002
64.30388,122,34695.061747
64.30388,122,34695.061747
64.30388,122,34695.061747
64.30388,122,34695.061747
64.30388,122,34695.061747
64.30388,122,34695.061747
40.108353,122,34767.74053
48.209133,122,34767.74053
21.64239,122,34767.74053
60.35983,122,34767.74053
50.621944,122,34838.383395
51.19699,122,34838.383395
35.270737,122,34838.383395
32.53955,122,34838.383395
56.34155,122,34909.097083
55.12185,122,34909.097083
44.630535,122,34909.097083
48.281185,122,34909.097083
2110.9333,481,34973.906714
1808.5537,481,34973.906714
37.235146,122,34985.364531
48.333565,122,34985.364531
59.603935,122,34985.364531
53.83972,122,34985.364531
65.03072,122,35074.080369
65.03072,122,35074.080369
65.03072,122,35074.080369
65.03072,122,35074.080369
65.03072,122,35074.080369
65.03072,122,35074.080369
36.488087,122,35149.81804
51.75484,122,35149.81804
36.359753,122,35149.819039
45.728477,122,35149.819039
50.90455,122,35149.819039
38.40889,122,35149.819039
-41.491337,122,35224.660979
40.208256,122,35224.660979
37.159138,122,35224.660979
2.1291292,122,35224.660979
49.466595,122,35224.660979
40.38965,122,35224.660979
44.772762,122,35298.803435
58.411575,122,35298.803435
53.69548,122,35298.803435
54.40259,122,35298.803435
48.747326,122,35298.803435
33.462463,122,35371.57362
47.610954,122,35371.574558
41.091324,122,35371.574558
9.317766,122,35371.574558
36.662483,122,35371.574558
69.52201,122,35462.712739
69.52201,122,35462.712739
69.52201,122,35462.712739
69.52201,122,35462.712739
69.52201,122,35462.712739
69.52201,122,35462.712739
36.708775,122,35537.60126
39.95074,122,35537.60126
51.887188,122,35537.60126
54.77756,122,35537.60126
51.726025,122,35537.60126
58.761494,122,35610.615809
19.106638,122,35610.615809
56.346672,122,35610.615809
50.9301,122,35610.615809
48.513054,122,35610.615809
55.000202,122,35684.12679
30.436197,122,35684.12679
47.47744,122,35684.12679
16.024796,122,35684.12679
48.78067,122,35684.12679
60.93971,424,35719.634643
54.282497,122,35760.950559
61.442116,122,35760.950559
11.936688,122,35760.950559
52.410713,122,35760.950559
31.878922,122,35760.950559
64.18207,122,35852.235025
64.18207,122,35852.235025
64.18207,122,35852.235025
64.18207,122,35852.235025
64.18207,122,35852.235025
64.18207,122,35852.235025
41.756863,122,35926.804308
44.4338,122,35926.804308
51.922688,122,35926.804308
37.99604,122,35926.804308
33.60796,122,35926.804308
54.49791,122,35926.804308
47.44543,122,36003.170716
51.480408,122,36003.170716
49.658314,122,36003.170716
56.84415,122,36003.170716
57.282448,122,36003.170716
56.935112,122,36003.170716
36.98636,122,36078.197489
16.343628,122,36078.197489
28.220379,122,36078.197489
40.57303,122,36078.197489
44.532078,122,36078.197489
-13.15073,122,36078.197489
39.87823,122,36154.688448
37.379814,122,36154.688448
42.482857,122,36154.688448
46.422913,122,36154.688448
26.957525,122,36154.688448
53.518223,122,36154.688448
69.20261,122,36245.471041
69.20261,122,36245.471041
69.20261,122,36245.471041
69.20261,122,36245.471041
69.20261,122,36245.471041
69.20261,122,36245.471041
36.28211,122,36321.697503
42.904568,122,36321.697503
43.740036,122,36321.697503
57.94408,122,36321.697503
30.572716,122,36321.697503
60.92444,122,36321.697503
44.4415,122,36396.787828
56.129837,122,36396.787828
25.824642,122,36396.787828
58.159916,122,36396.787828
42.849873,122,36396.787828
54.59928,122,36396.787828
53.575436,122,36473.446021
46.308224,122,36473.446021
59.480488,122,36473.446021
34.7439,122,36473.446021
59.683037,122,36473.446021
42.93112,122,36473.446021
43.82799,122,36548.255927
51.553913,122,36548.255927
57.732765,122,36548.255927
41.011093,122,36548.255927
39.684082,122,36548.256927
40.456512,122,36548.256927
61.341896,122,36640.501074
61.341896,122,36640.501074
61.341896,122,36640.501074
61.341896,122,36640.501074
61.341896,122,36640.501074
61.341896,122,36640.501074
52.148273,122,36716.093471
44.616924,122,36716.093471
57.74407,122,36716.093471
56.145847,122,36716.093471
46.55892,122,36716.093471
46.77038,122,36716.093471
57.409386,122,36792.960043
42.620064,122,36792.960043
47.739006,122,36792.960043
43.047497,122,36792.960043
38.86156,122,36792.960043
18.29143,122,36792.960043
53.852287,122,36868.089484
48.976143,122,36868.089484
51.972874,122,36868.089484
65.12402,122,36868.089484
55.531403,122,36868.089484
41.605667,122,36868.089484
31.41276,122,36945.394834
43.15485,122,36945.394834
53.471504,122,36945.394834
51.095234,122,36945.394834
48.982643,122,36945.394834
43.866123,122,36945.394834
67.17372,122,37036.912581
67.17372,122,37036.913582
67.17372,122,37036.913582
67.17372,122,37036.913582
67.17372,122,37036.913582
67.17372,122,37036.913582
53.752792,122,37112.018821
38.430626,122,37112.018821
13.636419,122,37112.018821
31.769865,122,37112.018821
-10.973216,122,37112.018821
54.637344,122,37185.480278
47.824318,122,37185.480278
51.689068,122,37185.480278
24.305912,122,37185.480278
54.27707,122,37185.481278
48.235565,122,37259.688879
50.549156,122,37259.688879
47.332825,122,37259.688879
47.579575,122,37259.688879
47.030533,122,37259.688879
2254.19,481,37324.219846
36.14774,122,37336.455661
43.52465,122,37336.455661
53.639362,122,37336.455661
53.193493,122,37336.455661
62.03025,122,37336.455661
71.39476,122,37427.278743
71.39476,122,37427.278743
71.39476,122,37427.278743
71.39476,122,37427.278743
71.39476,122,37427.278743
71.39476,122,37427.278743
56.787407,122,37503.393915
49.012375,122,37503.393915
57.52069,122,37503.393915
59.722683,122,37503.393915
61.30378,122,37503.393915
47.36436,122,37503.393915
55.87697,122,37579.896762
30.669605,122,37579.896762
56.876736,122,37579.896762
49.071945,122,37579.896762
59.951504,122,37579.896762
54.104156,122,37579.896762
40.154625,122,37655.706304
61.515423,122,37655.706304
61.841244,122,37655.706304
49.256596,122,37655.706304
56.74399,122,37655.706304
51.41078,122,37655.706304
52.30823,122,37731.995854
17.479464,122,37731.995854
57.993553,122,37731.995854
1.9447331,122,37731.995854
45.309937,122,37731.995854
41.905197,122,37731.995854
71.88361,122,37823.349239
71.88361,122,37823.349239
71.88361,122,37823.349239
71.88361,122,37823.349239
71.88361,122,37823.349239
71.88361,122,37823.349239
64.29949,122,37899.314678
55.93119,122,37899.314678
43.004005,122,37899.314678
66.67643,122,37899.314678
55.433,122,37899.314678
58.352962,122,37899.314678
56.33457,122,37974.857732
68.57136,122,37974.857732
62.254753,122,37974.857732
62.235264,122,37974.857732
53.961132,122,37974.857732
64.39556,122,37974.857732
54.855328,122,38051.116911
51.508484,122,38051.116911
53.20732,122,38051.116911
55.741074,122,38051.116911
45.84636,122,38051.116911
48.779144,122,38051.116911
32.679497,122,38125.557612
34.774124,122,38125.558616
9.902527,122,38125.558616
33.32556,122,38125.558616
42.570683,122,38125.558616
66.376526,122,38216.876956
66.376526,122,38216.876956
66.376526,122,38216.876956
66.376526,122,38216.876956
66.376526,122,38216.877956
66.376526,122,38216.877956
51.946777,122,38293.066259
10.85172,122,38293.066259
26.319227,122,38293.066259
52.57771,122,38293.066259
39.28966,122,38293.066259
49.904785,122,38293.066259
55.69803,122,38368.391757
64.87494,122,38368.391757
62.23341,122,38368.391757
61.5484,122,38368.391757
62.33708,122,38368.391757
61.396248,122,38440.814933
56.57174,122,38440.814933
55.391125,122,38440.814933
53.36375,122,38440.814933
62.50131,122,38512.164897
40.188965,122,38512.164897
61.826298,122,38512.164897
66.036804,122,38512.164897
72.294556,122,38602.277822
72.294556,122,38602.277822
72.294556,122,38602.277822
72.294556,122,38602.277822
72.294556,122,38602.277822
72.294556,122,38602.277822
62.238922,122,38677.300236
53.991093,122,38677.300236
52.97495,122,38677.300236
48.387573,122,38677.300236
57.92589,122,38677.300236
58.44464,122,38750.139691
46.3811,122,38750.139691
47.811882,122,38750.139691
54.977337,122,38750.139691
46.316334,122,38750.139691
46.78244,122,38824.85799
52.308872,122,38824.85799
42.211098,122,38824.85799
56.95335,122,38824.85799
49.75922,122,38824.85799
822.03467,481,38889.26499
53.052425,122,38900.109195
52.58175,122,38900.109195
54.119,122,38900.109195
54.972374,122,38900.109195
75.33221,122,38990.313793
75.33221,122,38990.313793
75.33221,122,38990.313793
75.33221,122,38990.313793
75.33221,122,38990.313793
75.33221,122,38990.313793
52.615715,122,39065.82961
55.024864,122,39065.82961
52.64391,122,39065.82961
51.75012,122,39065.82961
49.943775,122,39065.82961
40.808598,122,39065.82961
37.61299,122,39142.72109
61.06151,122,39142.72109
44.062157,122,39142.72109
49.468204,122,39142.72109
-16.95339,122,39142.72109
33.65768,122,39142.72109
58.07799,122,39218.280189
58.88163,122,39218.280189
54.936153,122,39218.280189
50.148167,122,39218.280189
60.739212,122,39218.280189
56.90726,122,39218.280189
56.698883,122,39295.320057
20.69646,122,39295.320057
46.92256,122,39295.320057
2.5544133,122,39295.320057
20.87104,122,39295.320057
56.35451,122,39295.320057
62.53923,122,39386.3647
62.53923,122,39386.3647
62.53923,122,39386.3647
62.53923,122,39386.3647
62.53923,122,39386.3647
62.53923,122,39386.3647
58.22386,122,39462.702256
37.762722,122,39462.702256
51.906563,122,39462.702256
18.267694,122,39462.702256
46.777794,122,39462.702256
42.492348,122,39462.702256
44.44774,122,39537.224102
66.8997,122,39537.224102
64.09583,122,39537.224102
63.759796,122,39537.224102
56.526016,122,39537.224102
54.34698,122,39610.429842
58.126316,122,39610.429842
58.212097,122,39610.429842
50.82779,122,39610.429842
47.26899,122,39682.099581
9.937181,122,39682.099581
46.241917,122,39682.099581
31.99667,122,39682.099581
69.444885,122,39772.919554
69.444885,122,39772.919554
69.444885,122,39772.919554
69.444885,122,39772.919554
69.444885,122,39772.919554
69.444885,122,39772.919554
54.621254,122,39846.243516
54.284874,122,39846.243516
55.61293,122,39846.243516
64.49348,122,39913.023517
57.020927,122,39913.023517
53.6684,122,39980.679064
48.221565,122,39980.680063
51.34856,423,40013.48472
51.162613,449,40030.345119
1438.4368,481,40050.627016
43.835915,122,40058.684998
47.117496,122,40058.684998
